source,optional,offerId,templateId,name,loyalty,globalStock,stock,buyLimit,route,questGate,costRub,productValueRub,costValueRatio,pricedNodes,flags
TGC runtime,false,672e2e7540f5a8522fdd23d2,672e2e758977f29e3a29cd9c,672e2e758977f29e3a29cd9c,4,finite,2,none,cash,,56550,,,0/1,partial-product-value
TGC runtime,false,672e2e756921b122126130ae,672e2e75a23a16d355754ef6,672e2e75a23a16d355754ef6,4,finite,5,none,cash,,414500,,,12/13,partial-product-value
TGC runtime,false,672e2e7597590749a56dcdc4,672e2e75afb25b57bd1d1455,672e2e75afb25b57bd1d1455,4,finite,4,none,cash,,124000,,,5/6,partial-product-value
TGC runtime,false,672e2e75a8140376d806b6a6,672e2e75195420ccca420a2f,672e2e75195420ccca420a2f,4,unlimited,9999999,120,cash,,722,,,0/1,partial-product-value
TGC runtime,false,672e2e75a8f42643cd43c4b8,5447a9cd4bdc2dbd208b4567,Штурмовая винтовка Colt M4A1 5.56x45,4,unlimited,1,1,cash,,180260,,,7/18,partial-product-value
TGC runtime,false,672e2e75a9a0ef4f686b924b,672e2e751ff683e9432cb5af,672e2e751ff683e9432cb5af,4,finite,3,none,cash,,172000,,,0/1,partial-product-value
TGC runtime,false,672e2e75ac16c5056d4de1cd,672e2e75ec239cfca3bedf6d,672e2e75ec239cfca3bedf6d,4,finite,1,none,cash,,145000,,,0/1,partial-product-value
TGC runtime,false,672e2e75ac804eec6a7097e1,672e2e75c076d2093b05c764,672e2e75c076d2093b05c764,4,finite,1,none,cash,,343000,,,0/1,partial-product-value
TGC runtime,false,672e2e75ac8bd5c88cde9828,672e2e75d276dfa8dd76770c,672e2e75d276dfa8dd76770c,4,finite,2,none,cash,,70050,,,0/1,partial-product-value
TGC runtime,false,672e2e75adf8ab4a448254bf,672e2e750cd8dfd1fee34a08,672e2e750cd8dfd1fee34a08,4,finite,2,none,cash,,8212,,,0/1,partial-product-value
TGC runtime,false,672e2e75b03fc7ef89f6e985,672e2e75d41d0e93c918096a,672e2e75d41d0e93c918096a,4,finite,4,none,cash,,8500,,,0/1,partial-product-value
TGC runtime,false,672e2e75ba6300317ce25c9f,672e2e75a8d84451e1b9d793,672e2e75a8d84451e1b9d793,4,finite,2,none,cash,,17200,,,0/1,partial-product-value
TGC runtime,false,672e2e75bbbd9b63a25f178d,672e2e75dad19c7115e2489e,672e2e75dad19c7115e2489e,4,finite,4,none,cash,,11400,,,0/1,partial-product-value
TGC runtime,false,672e2e75bf07a35ba609f807,672e2e75be2ea9998a388b8b,672e2e75be2ea9998a388b8b,4,finite,5,none,cash,,414500,,,12/13,partial-product-value
TGC runtime,false,672e2e75c4aa52551c01c543,672e2e75b9082dbf88dd1dbd,672e2e75b9082dbf88dd1dbd,4,finite,1,none,cash,,343000,,,0/1,partial-product-value
TGC runtime,false,672e2e75d3257a0e64ea955e,672e2e75fa61ef193bdbd7e6,672e2e75fa61ef193bdbd7e6,4,finite,3,none,cash,,124000,,,5/6,partial-product-value
TGC runtime,false,672e2e75deca715bb087aff9,672e2e7531ffa75ea676c3ea,672e2e7531ffa75ea676c3ea,4,finite,3,none,cash,,124000,,,5/6,partial-product-value
TGC runtime,false,672e2e75df6a769e89433530,672e2e75d89015cd6322030b,672e2e75d89015cd6322030b,4,finite,1,none,cash,,230950,,,4/5,partial-product-value
TGC runtime,false,67b230cadacab50c62451bb0,67b22feaecf38d826bb7dc43,67b22feaecf38d826bb7dc43,4,finite,4,none,cash,,11600,,,0/1,partial-product-value
TGC runtime,false,67b3256e1424a3aa7f57d812,67b3252d085fe3e32bc8eeb7,67b3252d085fe3e32bc8eeb7,4,finite,4,none,cash,,11600,,,0/1,partial-product-value
TGC runtime,false,67b9352d312c653b81cc37a2,67b8d6cd220640e6846aed85,67b8d6cd220640e6846aed85,4,finite,2,none,cash,,124000,,,5/6,partial-product-value
TGC runtime,false,684aebf25e67235238bb849e,684ae8ebb048d86cbdf8d5d9,684ae8ebb048d86cbdf8d5d9,4,finite,4,none,cash,,65000,,,0/1,partial-product-value
TGC runtime,false,684aec47e92234c138c50842,684ae9d928526b5c284aacb6,684ae9d928526b5c284aacb6,4,finite,4,none,cash,,64800,,,0/1,partial-product-value
WTT Armory optional,true,0774375505eb9365d76f8ed5,68fd53b6087e82ccf8586c51,68fd53b6087e82ccf8586c51,1,finite,120,60,cash,,981,,,0/1,partial-product-value
WTT Armory optional,true,13e447d2e535648616aa13f6,668070f11aff0d6b0cd7fb13,668070f11aff0d6b0cd7fb13,1,finite,8,2,cash,,4387,,,0/1,partial-product-value
WTT Armory optional,true,14f0a2adc61f7fb6d3540bdd,66ba29d44744d98a4df0073b,66ba29d44744d98a4df0073b,1,finite,8,2,cash,,2632,,,0/1,partial-product-value
WTT Armory optional,true,2ce32c43d8ac35c7dc114f90,66ba253030ea88abba95c7ed,66ba253030ea88abba95c7ed,1,finite,8,2,cash,,6817,,,0/1,partial-product-value
WTT Armory optional,true,340a679c0761215a3d5f7e01,66ba25755bd539b9238365b0,66ba25755bd539b9238365b0,1,finite,8,2,cash,,6817,,,0/1,partial-product-value
WTT Armory optional,true,40e225a29fae9882740dbecd,66ba297b859e57cf91e38a5d,66ba297b859e57cf91e38a5d,1,finite,8,2,cash,,2632,,,0/1,partial-product-value
WTT Armory optional,true,4832f13df8814030276896ec,66ba2a7583204e25695233c0,66ba2a7583204e25695233c0,1,finite,8,2,cash,,2025,,,0/1,partial-product-value
WTT Armory optional,true,4a5ca0e3192b802be4f974af,665fe0e865683281eb8e7ed6,665fe0e865683281eb8e7ed6,1,finite,3,1,cash,,16000,,,0/9,partial-product-value
WTT Armory optional,true,546d7e248c1e3a7373f1aedb,68452c3da87156b67d9ec538,68452c3da87156b67d9ec538,1,finite,3,1,cash,,16275,,,0/8,partial-product-value
WTT Armory optional,true,8a8ba0d2ea287389c8532f6a,68fd537f2965f74cf4a87894,68fd537f2965f74cf4a87894,1,finite,120,60,cash,,981,,,0/1,partial-product-value
WTT Armory optional,true,a14e297ff5072c43be7be275,6868d249cdee524f8c0ba45f,6868d249cdee524f8c0ba45f,1,finite,3,1,cash,,16000,,,0/4,partial-product-value
WTT Armory optional,true,a517d6c87b12fead4ba53b7c,682d014f0f0eb62eb4269012,682d014f0f0eb62eb4269012,1,finite,8,2,cash,,5570,,,0/1,partial-product-value
WTT Armory optional,true,a8978ad51fbfe531b5afdd4b,186b5c3e8ace3d9a1343bfeb,186b5c3e8ace3d9a1343bfeb,1,finite,8,2,cash,,8100,,,0/1,partial-product-value
WTT Armory optional,true,ab2cf4ddf32c1d36564791e1,6661012d16fbd2fb75408f87,6661012d16fbd2fb75408f87,1,finite,3,1,cash,,16000,,,0/4,partial-product-value
WTT Armory optional,true,d4d589b6d886b688dd7f4b6f,68fd53be7254b4b0b21f25b9,68fd53be7254b4b0b21f25b9,1,finite,120,60,cash,,981,,,0/1,partial-product-value
WTT Armory optional,true,e392c02f476aec7d9a211dc0,68d40fb07130ef271f60991f,68d40fb07130ef271f60991f,1,finite,3,1,cash,,16000,,,0/4,partial-product-value
WTT Armory optional,true,e8016ae3d20d79d193ab77b0,66ba2a6be18ed84221edd72d,66ba2a6be18ed84221edd72d,1,finite,8,2,cash,,2025,,,0/1,partial-product-value
WTT Armory optional,true,e97b5b9dea8d29e3bc391ff1,684e2de88bb7e9f52bfab35c,684e2de88bb7e9f52bfab35c,1,finite,120,60,cash,,800,,,0/1,partial-product-value
WTT Armory optional,true,0f7ebdc76e77cc19046c831d,669fca7f9ed4916116c76d5e,669fca7f9ed4916116c76d5e,2,finite,3,1,cash,,24073,,,0/4,partial-product-value
WTT Armory optional,true,3dbd3167d711dd111b776324,68b7f4060a4536984f82cf4b,68b7f4060a4536984f82cf4b,2,finite,3,1,cash,,19840,,,0/9,partial-product-value
WTT Armory optional,true,403e20c8d6a3843e5b794907,064a8c271a037b0c6a1b86f5,064a8c271a037b0c6a1b86f5,2,finite,8,2,cash,,14715,,,0/1,partial-product-value
WTT Armory optional,true,65da87005042f441f2d2e5a5,66a47e98c486ec9d1af3a4da,66a47e98c486ec9d1af3a4da,2,finite,3,1,cash,,69750,,,2/8,partial-product-value
WTT Armory optional,true,7b2f597188b6632e6f25c161,67b05e25d83f07b7b587c0b5,67b05e25d83f07b7b587c0b5,2,finite,3,1,cash,,41075,,,4/7,partial-product-value
WTT Armory optional,true,8f9fb816a0b52c5a81518363,6958447bfc5cad58acf95c0f,6958447bfc5cad58acf95c0f,2,finite,3,1,cash,,26241,,,0/3,partial-product-value
WTT Armory optional,true,9afa4e27812b52ae122c585d,696ce75f73805e693401aba0,696ce75f73805e693401aba0,2,finite,3,1,cash,,37186,,,2/10,partial-product-value
WTT Armory optional,true,a9a255c28f5bb679782fc550,2322ee962f6c77a1284abc1e,2322ee962f6c77a1284abc1e,2,finite,8,2,cash,,16200,,,0/1,partial-product-value
WTT Armory optional,true,b552aa7c791c727fcb8f6259,664a5b945636ce820472f225,664a5b945636ce820472f225,2,finite,3,1,cash,,58900,,,3/13,partial-product-value
WTT Armory optional,true,b572f3e9919ea1dbb48ecb9d,664b9a705538c7da4f026f22,664b9a705538c7da4f026f22,2,finite,8,2,cash,,16200,,,0/1,partial-product-value
WTT Armory optional,true,c7a12798c2e3e8337556e3f9,69236a0b2d1260dbca41ef92,69236a0b2d1260dbca41ef92,2,finite,3,1,cash,,52558,,,4/5,partial-product-value
WTT Armory optional,true,cde4d93b4466d340eb0782a1,0672adb8be2d7d5a552ab4f2,0672adb8be2d7d5a552ab4f2,2,finite,8,2,cash,,22275,,,0/1,partial-product-value
WTT Armory optional,true,dcf9212a1f91620128903223,5fa85819d2d2bfc0079e6b09,5fa85819d2d2bfc0079e6b09,2,finite,8,2,cash,,23625,,,0/1,partial-product-value
WTT Armory optional,true,e3cb0b2806c950323e7f95bf,5ae3d18efa17cbd51e898ced,5ae3d18efa17cbd51e898ced,2,finite,8,2,cash,,28350,,,0/1,partial-product-value
WTT Armory optional,true,ee321a0519025ac785fb3c7c,69417a3f787395b8cc0ab13e,69417a3f787395b8cc0ab13e,2,finite,3,1,cash,,53667,,,1/10,partial-product-value
WTT Armory optional,true,02f4b7baf984b11815d087c3,678fe4a4906c7bd23722c71f,678fe4a4906c7bd23722c71f,3,finite,3,1,cash,,133300,,,2/4,partial-product-value
WTT Armory optional,true,593492cfbe914e5c94752c27,03f6c86c56945862820e1006,03f6c86c56945862820e1006,3,finite,8,2,cash,,35100,,,0/1,partial-product-value
WTT Armory optional,true,91c725f365c395d8b18b08e6,6687512d9e062645579695cd,6687512d9e062645579695cd,3,finite,8,2,cash,,43875,,,0/1,partial-product-value
WTT Armory optional,true,9c8b38da2dbdb19af097ffe0,6671ebcdd32bd95eb398e920,6671ebcdd32bd95eb398e920,3,finite,3,1,cash,,113460,,,0/10,partial-product-value
WTT Armory optional,true,ac5057eea4cd5096f3853689,66ba249b102a9dd6040a6e7e,66ba249b102a9dd6040a6e7e,3,finite,3,1,cash,,99665,,,1/9,partial-product-value
WTT Armory optional,true,c4f1910490b5480b0ab0260e,6962f22fddc6698c6309b620,6962f22fddc6698c6309b620,3,finite,3,1,cash,,139500,,,1/9,partial-product-value
WTT Armory optional,true,ebc066cd8f79956420ccba25,664b9a4798222d80ce536df6,664b9a4798222d80ce536df6,3,finite,8,2,cash,,61803,,,0/1,partial-product-value
WTT Armory optional,true,f47ec4d712b348cbbe4ee259,666102ef2d367ec85ddd2030,666102ef2d367ec85ddd2030,3,finite,8,2,cash,,50517,,,0/1,partial-product-value
WTT Armory optional,true,f946e97bd124c1b5060802a1,0cb4a36dd2e587b46e813dbe,0cb4a36dd2e587b46e813dbe,3,finite,3,1,cash,,133300,,,2/7,partial-product-value
WTT Armory optional,true,852474f66d4250d9786ffb47,66e718dc498d978477e0ba75,66e718dc498d978477e0ba75,4,finite,3,1,cash,,279000,,,0/8,partial-product-value
WTT Backport optional,true,005bcf928ba20aa2ba5a277b,693bb59250fafa102607aeb7,693bb59250fafa102607aeb7,1,finite,5,1,cash,,31937,,,0/1,partial-product-value
WTT Backport optional,true,a284d917f839da8ae530612f,6937efd50543dcc2560a2c81,6937efd50543dcc2560a2c81,1,finite,5,1,cash,,3000,,,0/1,partial-product-value
WTT Backport optional,true,aa447289fd87ddf1c12b3d41,69b11f46f3783ec37c03a116,69b11f46f3783ec37c03a116,1,finite,5,1,cash,,32708,,,0/1,partial-product-value
WTT Backport optional,true,c3e2e7070dfd08f277e9d993,6937f02dfd6488bb27024839,6937f02dfd6488bb27024839,1,finite,5,1,cash,,35101,,,0/1,partial-product-value
WTT Backport optional,true,df87cf250e376974c8767739,68f263f099d2172e150d7ff8,68f263f099d2172e150d7ff8,1,finite,5,1,cash,,4695,,,0/1,partial-product-value
WTT Backport optional,true,0b6c04ba0eb8bf9a4d78a589,69c139c022093da1c50a8808,69c139c022093da1c50a8808,2,finite,5,1,cash,,55048,,,0/1,partial-product-value
WTT Backport optional,true,0f58ad527f2ff96a55b75315,69b124822c6ed131290d921f,69b124822c6ed131290d921f,2,finite,5,1,cash,,49725,,,0/1,partial-product-value
WTT Backport optional,true,0fe99582b009e6b01cdc0eaf,69c14fa8b33aad3beb036878,69c14fa8b33aad3beb036878,2,finite,5,1,cash,,55048,,,0/1,partial-product-value
WTT Backport optional,true,5380ab8c5df899f6bab5ca54,6937eccbfd921faceb0dfecd,6937eccbfd921faceb0dfecd,2,finite,5,1,cash,,87100,,,0/1,partial-product-value
WTT Backport optional,true,a68bfd9ac21a3ec9ca8dd5a7,69c14efe66c213ea750e1960,69c14efe66c213ea750e1960,2,finite,5,1,cash,,55048,,,0/1,partial-product-value
WTT Backport optional,true,b2920357efc0bf2805551770,69d37050705756116e0a9037,69d37050705756116e0a9037,2,finite,5,1,cash,,41080,,,0/1,partial-product-value
WTT Backport optional,true,c03368437cc23c16e4a1bd62,6937ecd37713b904480013ac,6937ecd37713b904480013ac,2,finite,5,1,cash,,88400,,,0/1,partial-product-value
WTT Backport optional,true,c3c8d2e813cc695a9aabfd49,69cfc2d7a9102bdca0080070,69cfc2d7a9102bdca0080070,2,finite,5,1,cash,,49725,,,0/1,partial-product-value
WTT Backport optional,true,d2feb18d2365680026098749,693fd1200ec97e98040bd3f9,693fd1200ec97e98040bd3f9,2,finite,5,1,cash,,85546,,,0/1,partial-product-value
WTT Backport optional,true,f7ca0239d08d3022d13c66e5,69cfbf627eaa38bd240704ad,69cfbf627eaa38bd240704ad,2,finite,5,1,cash,,42120,,,0/1,partial-product-value
WTT Backport optional,true,2ce826a8bc482e4f9adc84dd,693fd0e9deee848f70054999,693fd0e9deee848f70054999,3,finite,5,1,cash,,143683,,,0/1,partial-product-value
WTT Backport optional,true,8ca2799653f20a146836ed45,6937ecc3dbdccab44605fcf0,6937ecc3dbdccab44605fcf0,3,finite,5,1,cash,,127400,,,0/1,partial-product-value
WTT Backport optional,true,a0ca8a7ed9b2d3c2cc4a70eb,693fd13aa490096a05028cc8,693fd13aa490096a05028cc8,3,finite,5,1,cash,,98822,,,0/1,partial-product-value
WTT Backport optional,true,a80edda563d726474ef89371,69413241b1ce1e5fbb09ed0a,69413241b1ce1e5fbb09ed0a,3,finite,5,1,cash,,111295,,,0/1,partial-product-value
